question;questionText;type
urn:CogComp:id:992;How many people in America snore ?;Number
urn:CogComp:id:2190;How many equal sides are there on a scalene triangle ?;Number
urn:CogComp:id:3762;What is the name of Dolly Parton 's rarely seen husband ?;Agent
urn:CogComp:id:3597;What are some good fractal web sites ?;Number
urn:CogComp:id:1318;What does IBM stand for ?;String
urn:CogComp:id:1863;How many times larger than life size is the Statue of Liberty ?;Number
urn:CogComp:id:2343;What comic strip sometimes features a mailman named Beasley ?;Work
urn:CogComp:id:2449;What city in Florida is Sea World in ?;Place
urn:CogComp:id:2136;What father and son won the Medal of Honor ?;Agent
urn:CogComp:id:1065;What is the name of the Michelangelo painting that shows two hands with fingers touching ?;Work
urn:CogComp:id:4898;What must be exceeded to produce a sonic boom ?;Number
urn:CogComp:id:2621;Where can I find a lesson plan for teaching the metric system conversion to American standard ?;Number
urn:CogComp:id:77;Who were the five Marx brothers ?;Agent
urn:CogComp:id:2898;What does Ouija mean ?;String
urn:CogComp:id:1314;When is President Nixon 's birthday ?;DateTime
urn:CogComp:id:4321;Who invented television ?;Agent
urn:CogComp:id:872;What 's the name of a golf course in Myrtle Beach ?;Number
urn:CogComp:id:3850;What is the difference between a board of directors and an advisory board ?;String
urn:CogComp:id:4729;What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?;Agent
urn:CogComp:id:2965;Who built the first pyramid ?;Agent
urn:CogComp:id:3391;What is the nickname of the Cleveland Indians ?;TopicalConcept
urn:CogComp:id:2560;How far can a human eye see ?;Number
urn:CogComp:id:4837;Who told all in Ball Four ?;Agent
urn:CogComp:id:2635;In South Korea , how many American Soldiers are there ?;Number
urn:CogComp:id:3530;Which mayonnaise refers to itself as `` real '' mayonnaise ?;Food
urn:CogComp:id:375;Where must a soccer goalie stand to be permitted to handle the ball ?;Number
urn:CogComp:id:1908;What 's the International Lawn Tennis Challenge Trophy usually called ?;TopicalConcept
urn:CogComp:id:4753;Who made the rotary engine automobile ?;Agent
urn:CogComp:id:4328;What 's the Fahrenheit equivalent of zero degrees centigrade ?;Number
urn:CogComp:id:4027;How many Beanie Baby sites are there ?;Number
urn:CogComp:id:1604;What was the average life expectancy during the Stone Age ?;Number
urn:CogComp:id:1118;What is the best Internet business to go into ?;Agent
urn:CogComp:id:3677;What race is 1 , 137 miles long ?;Activity
urn:CogComp:id:3490;What California governor said : `` Inaction may be the highest form of action '' ?;Agent
urn:CogComp:id:4805;What creative genius said : `` Everything comes to him who hustles while he waits '' ?;Agent
urn:CogComp:id:2958;What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?;TopicalConcept
urn:CogComp:id:1994;What was the first U.S.-based team in the NHL ?;Agent
urn:CogComp:id:4893;What country has the most coastline ?;Place
urn:CogComp:id:4305;What king was forced to agree to the Magna Carta ?;Agent
urn:CogComp:id:2376;What age is Benny Carter ?;Number
urn:CogComp:id:1342;What is after death ?;Number
urn:CogComp:id:320;Who won the Nobel Peace Prize in 1991 ?;Agent
urn:CogComp:id:1619;What do you call a Poker hand with five cards of the same suit ?;TopicalConcept
urn:CogComp:id:3713;What 's the second-most-used murder weapon in the U.S. ?;Number
urn:CogComp:id:2060;What is the smallest thing seen under the most powerful microscope , and how big is it ?;Number
urn:CogComp:id:2219;What time does Wee Willie Winkie run through the town ?;DateTime
urn:CogComp:id:1673;What were the first three cities to have a population of more than a million ?;Place
urn:CogComp:id:260;What is the history of Valentine 's Day cards ?;String
urn:CogComp:id:4365;What did Vasco da Gama discover ?;Number
urn:CogComp:id:2039;What Civil War general wreaked havoc on the south by marching through Georgia on his way to the sea ?;Agent
urn:CogComp:id:901;What singer became despondent over the death of Freddie Prinze , quit show business , and then quit the business ?;Agent
urn:CogComp:id:3744;Who was President Cleveland 's wife ?;Agent
urn:CogComp:id:2026;What is the difference between pop music and rock and roll ?;String
urn:CogComp:id:1917;What is the difference between a preface and a foreword ?;String
urn:CogComp:id:1828;What are emblazoned on the Jolly Roger ?;Number
urn:CogComp:id:1573;Who created Big Ben ?;Agent
urn:CogComp:id:4342;Who 's the lead singer of the Led Zeppelin band ?;Agent
urn:CogComp:id:224;What is the origin of the name Katie ?;String
urn:CogComp:id:723;What longtime game show host dropped dead while jogging in Central Park in 1984 ?;Agent
urn:CogComp:id:4703;Where in a tree does photosynthesis occur ?;Number
urn:CogComp:id:1141;Where can I find full written draft of CTBT ?;Number
urn:CogComp:id:2762;What does Freddy Freeman say to become Captain Marvel Jr. ?;String
urn:CogComp:id:846;What country has the best defensive position in the board game Diplomacy ?;Place
urn:CogComp:id:2551;What is the origin of the Christmas tree ?;String
urn:CogComp:id:2928;What is a fear of jealousy ?;Disease
urn:CogComp:id:117;What are the most common elements in the Earth 's crust ?;ChemicalSubstance
urn:CogComp:id:645;What is the origin and the meaning of the name , `` Hajo ? '';String
urn:CogComp:id:3;What contemptible scoundrel stole the cork from my lunch ?;Agent
urn:CogComp:id:4170;What 's the favorite food of dragonflies ?;Food
urn:CogComp:id:467;What country has the most time zones , with 11 ?;Place
urn:CogComp:id:5;What is the oldest profession ?;String
urn:CogComp:id:919;What was the infamous pseudonym of Peter Sutcliffe ?;Agent
urn:CogComp:id:2595;Where is your corpus callosum ?;Number
urn:CogComp:id:1063;What literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?;Work
urn:CogComp:id:2590;What was the non-fiction best-seller of 1952 , 1953 and 1954 ?;Work
urn:CogComp:id:242;What did brontosauruses eat ?;Food
urn:CogComp:id:1160;What 's the No. 1 killer in industrialized countries ?;Number
urn:CogComp:id:2870;What was the name of the lawyer who represented Randy Steven Craft ?;Agent
urn:CogComp:id:3735;What are dinosaur droppings called ?;TopicalConcept
urn:CogComp:id:2397;What are John C. Calhoun and Henry Clay known as ?;TopicalConcept
urn:CogComp:id:3517;Who is the owner of CNN ?;Agent
urn:CogComp:id:3421;Name the tree growing company .;Agent
urn:CogComp:id:2563;When was the G7 group of nations formed ?;DateTime
urn:CogComp:id:1605;When Mighty Mouse was conceived , what was his original name ?;Agent
urn:CogComp:id:4769;How much time does the blinking of an eye take ?;Number
urn:CogComp:id:2324;Who played the part of the Godfather in the movie , ` The Godfather ' ?;Agent
urn:CogComp:id:2709;What can be done about snoring ?;String
urn:CogComp:id:4346;What non-mechanical sport achieves the highest speeds ?;Activity
urn:CogComp:id:1312;Aspartame is also known as what ?;TopicalConcept
urn:CogComp:id:3448;What do sailors use to measure time ?;TopicalConcept
urn:CogComp:id:3812;What was Mae West 's last film ?;Work
urn:CogComp:id:4599;What was Fred Astaire 's dancing partner 's name ?;Agent
urn:CogComp:id:2362;How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?;Number
urn:CogComp:id:1975;What was the number of assassinations and attempts to assassinate in the U.S. since 1865 ?;Number
urn:CogComp:id:3514;How long would it take to get from Earth to Mars ?;Number
urn:CogComp:id:1761;What are the world 's three largest oceans , in order of size ?;Number
urn:CogComp:id:2739;Where is Melbourne ?;Number
urn:CogComp:id:4603;How many quarts of whole milk is needed to make one pound of butter ?;Number
urn:CogComp:id:2472;What city hosted the first Winter Olympics in Asia ?;Place
urn:CogComp:id:4007;In Beetle Bailey , can you name Sarge 's dog ?;Species
urn:CogComp:id:1493;What is saltpeter ?;String
urn:CogComp:id:4206;How many events make up the decathlon ?;Number
urn:CogComp:id:2158;Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?;Agent
urn:CogComp:id:1169;What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?;Agent
urn:CogComp:id:4464;Where did Gulliver find a race of tiny people ?;Number
urn:CogComp:id:232;When did Mount St. Helen last have a significant eruption ?;DateTime
urn:CogComp:id:66;What 19th-century painter died in the Marquesas Islands ?;Agent
urn:CogComp:id:1603;What Tokyo street glitters with famed department stores and nightclubs ?;Number
urn:CogComp:id:3283;In what nation is Edessa located nowadays ?;Place
urn:CogComp:id:3596;When did Thatcher become prime minister ?;DateTime
urn:CogComp:id:125;What city boasts Penn 's Landing , on the banks of the Delaware river ?;Place
urn:CogComp:id:1296;How many penny-farthings are there on a Trivial Pursuit game board ?;Number
urn:CogComp:id:1976;How many stations do you shoot from in the basketball game `` Around the World '' ?;Number
urn:CogComp:id:4595;What do the red-and-white stripes on a barbershop pole stand for ?;String
urn:CogComp:id:4429;What is the amount of money owed for illegally having a dog on a beach ?;Number
urn:CogComp:id:2075;What non-alcoholic syrup is made from pomegranate juice ?;Food
urn:CogComp:id:3086;What is the starting salary for beginning lawyers ?;Number
urn:CogComp:id:4295;What 's the most powerful country in the world ?;Place
urn:CogComp:id:3345;Stuart Hamblen is considered to be the first singing cowboy of what ?;Work
urn:CogComp:id:4412;When was Dubai 's first concrete house built ?;DateTime
urn:CogComp:id:2797;What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?;Disease
urn:CogComp:id:918;What title did Suzette Charles assume for two months in 1984 ?;String
urn:CogComp:id:1646;What was the nickname of Frederick I , Holy Roman Emperor and King of Germany ?;Agent
urn:CogComp:id:364;What is the quantity of American soldiers still unaccounted for from the Vietnam war ?;Number
urn:CogComp:id:3287;What drink is made up of rum , coconut milk and pineapple ?;Food
urn:CogComp:id:2125;What is leukemia ?;String
urn:CogComp:id:4123;What is the correct way to mount a roll of toilet paper ?;TopicalConcept
urn:CogComp:id:525;What was the name of that popular song the Creeps sang ?;Work
urn:CogComp:id:55;What country 's capital is Tirana ?;Place
urn:CogComp:id:638;Where was Lincoln assassinated ?;Number
urn:CogComp:id:302;What are the four elements ?;ChemicalSubstance
urn:CogComp:id:2766;What are close encounters of the first and second kind ?;Number
urn:CogComp:id:1276;How long does a dog sleep ?;Number
urn:CogComp:id:2055;What does palindromic mean ?;String
urn:CogComp:id:3644;What was the birthplace of Edgar Allen Poe ?;Number
urn:CogComp:id:4143;How much did the first Barbie doll sell for in 1959 ?;Number
urn:CogComp:id:2878;What colors make up a rainbow ?;Colour
urn:CogComp:id:4202;What is the population of Japan ?;Number
urn:CogComp:id:2286;Which college did Dikembe Mutombo attend ?;Agent
urn:CogComp:id:2261;Who was the captain of the tanker , Exxon Valdez , involved in the oil spill in Prince William Sound , Alaska , 1989 ?;Agent
urn:CogComp:id:2296;Which continent has the most roses ?;Number
urn:CogComp:id:1753;Who was the second man to walk on the moon ?;Agent
urn:CogComp:id:1968;What cheery fellow got the ZIP code 9971 from the U.S. Postal Service in 1963 ?;Agent
urn:CogComp:id:4301;Who invented the horoscope ?;Agent
urn:CogComp:id:3117;What hockey team did Wayne Gretzky play for ?;Agent
urn:CogComp:id:2393;What are the conjugations of wake and woke ?;String
urn:CogComp:id:523;What was her real name ?;Agent
urn:CogComp:id:3900;Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?;Agent
urn:CogComp:id:3122;What was the eighth day following the Nones in each month of the Roman calendar called ?;TopicalConcept
urn:CogComp:id:4156;What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?;Activity
urn:CogComp:id:1969;How many layers does a bottle of Yoo-Hoo settle into ?;Number
urn:CogComp:id:671;What kind of education do I need to become a flight attendant ?;Number
urn:CogComp:id:4188;What is form drag ?;String
urn:CogComp:id:666;What 's the literary term for a play on words ?;TopicalConcept
urn:CogComp:id:4288;What did Warlock wear on his forehead in Marvel comics ?;Number
urn:CogComp:id:1887;What is Supergirl 's secret identity ?;Agent
urn:CogComp:id:3266;What does idle mean ?;String
urn:CogComp:id:280;Who has the only speaking role in `` Silent Movie '' ?;Agent
urn:CogComp:id:1719;What is a person called that likes fire ?;Agent
urn:CogComp:id:2947;What state does Charles Robb represent ?;Place
urn:CogComp:id:899;Who was the Charlie perfume woman ?;Agent
urn:CogComp:id:4791;How much did a McDonald 's hamburger cost in 1963 ?;Number
urn:CogComp:id:760;Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?;Agent
urn:CogComp:id:1906;Where is the Henry Ford Museum ?;Number
urn:CogComp:id:4042;Who was chief engineer of the Starship Enterprise ?;Agent
urn:CogComp:id:3823;What former African leader held his country 's boxing title for nine years ?;Agent
urn:CogComp:id:4138;What format was the major competition of VHS ?;Number
urn:CogComp:id:3818;What is the world record for the longest hair ?;Number
urn:CogComp:id:4300;What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?;Agent
urn:CogComp:id:2593;Who won a Pulitzer Prize for his novel The Caine Mutiny ?;Agent
urn:CogComp:id:4164;Name the designer of the shoe that spawned millions of plastic imitations , known as ` jellies ' .;Agent
urn:CogComp:id:3031;What does VCR stand for ?;String
urn:CogComp:id:3579;How many votes in Congress dissented from the 1941 declaration of war with Japan ?;Number
urn:CogComp:id:2832;What does laser stand for ?;String
urn:CogComp:id:3472;What British TV series inspired All in the Family ?;Work
urn:CogComp:id:137;Who was the first American in space ?;Agent
urn:CogComp:id:2180;What carries sperm up into the pelvic region ?;AnatomicalStructure
urn:CogComp:id:2128;What film canine is buried in Pere-Lachaise cemetery in Paris ?;Species
urn:CogComp:id:3177;Who is the leader of India ?;Agent
urn:CogComp:id:4316;How many hours of work does it take a typist to complete a 100-page screenplay ?;Number
urn:CogComp:id:4261;Who did the Seven Mules block for ?;Agent
urn:CogComp:id:1331;Who is the Voyager project manager ?;Agent
urn:CogComp:id:2017;Where can I find a website that gives comparisons of good prices ?;Number
urn:CogComp:id:2482;What does a collier mine ?;Number
urn:CogComp:id:1358;What count did Alexandre Dumas write about ?;Agent
urn:CogComp:id:1329;How many times a day should you take a prescription marked `` q.i.d . '' ?;Number
urn:CogComp:id:2150;What United States city produces the most oil ?;Place
urn:CogComp:id:2122;What does the name ` Alexandra ' mean ?;String
urn:CogComp:id:3981;Who was the lawyer for Randy Craft ?;Agent
urn:CogComp:id:1252;What 's the only mammal that can 't jump ?;Species
urn:CogComp:id:3278;How many verses are in the Bible ?;Number
urn:CogComp:id:3374;What is a fear of rejection ?;Disease
urn:CogComp:id:2814;What is the Scotch `` for people who know the difference '' ?;TopicalConcept
urn:CogComp:id:1848;How many times a day does the typical person go to the bathroom ?;Number
urn:CogComp:id:3037;How many zeros are there in a trillion ?;Number
urn:CogComp:id:388;What is the highest peak in Africa ?;Place
urn:CogComp:id:235;How many feet are there in a fathom ?;Number
urn:CogComp:id:1077;Which breakfast cereal brought you `` the best each morning '' ?;Food
urn:CogComp:id:1984;Which language has the most words ?;Language
urn:CogComp:id:3962;How many copies of an album must be sold for it to be a gold album ?;Number
urn:CogComp:id:770;What U.S. Congressman said : `` Keep the faith , baby '' .;Agent
urn:CogComp:id:2165;What actress holds the record for the most appearances on the cover of Life ?;Agent
urn:CogComp:id:673;How many oceans are there and name them ?;Number
urn:CogComp:id:249;What is the lowest level of the American judiciary ?;Number
urn:CogComp:id:1574;What city is found in the city of OZ ?;Place
urn:CogComp:id:3419;Whose acceptance speech of more than 3 minutes prompted a time limit on Academy Award thank-yous ?;Agent
urn:CogComp:id:2081;How old is Bernadette Peters ?;Number
urn:CogComp:id:1823;When did Princess Diana and Prince Charles get married ?;DateTime
urn:CogComp:id:716;Who was the first black golfer to tee off in the Masters ?;Agent
urn:CogComp:id:4612;What does EKG stand for ?;String
urn:CogComp:id:2048;What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?;Activity
urn:CogComp:id:4178;What is goulash ?;String
urn:CogComp:id:2724;When is a woman most fertile ?;DateTime
urn:CogComp:id:4469;What 's the name of Pittsburgh 's baseball team ?;Agent
urn:CogComp:id:1460;What is commonly considered the fifth sense ?;String
urn:CogComp:id:1668;What famous soldier was born in Europe , died in Asia , and was laid to rest in Africa ?;Agent
urn:CogComp:id:2756;What international sport was originally called hurley ?;Activity
urn:CogComp:id:2000;How many years did Shea & Gould practice law in Los Angeles ?;Number
urn:CogComp:id:404;Where can I find a person 's address from a telephone number ?;Number
urn:CogComp:id:384;Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?;Agent
urn:CogComp:id:4440;What comedian was The Perfect Fool ?;Agent
urn:CogComp:id:2152;What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?;Number
urn:CogComp:id:1633;What is the best way to overcome a fear ?;TopicalConcept
urn:CogComp:id:4532;What does R.E.M. stand for , as in the rock group R.E.M. ?;String
urn:CogComp:id:3925;What are the four railways in Monopoly ?;Agent
urn:CogComp:id:4158;What 's the motto of the Boy Scouts ?;String
urn:CogComp:id:223;What diminutive American female gymnast stole the show at the 1984 Olympics ?;Agent
urn:CogComp:id:2193;What tale has the moral : `` He who wants everything gets nothing '' ?;Work
urn:CogComp:id:3136;What is the name of the Family Circus 's dog ?;Species
urn:CogComp:id:1824;What determines the value of the pearl ?;Number
urn:CogComp:id:4545;How many watts make a kilowatt ?;Number
urn:CogComp:id:797;Who is actress Goldie Hawn 's current actor boyfriend ?;Agent
urn:CogComp:id:2871;What happens to used motor oil ?;String
urn:CogComp:id:9;Who was The Pride of the Yankees ?;Agent
urn:CogComp:id:1944;What book does Holden Caulfield appear in ?;Work
urn:CogComp:id:1838;What is ethylene ?;String
urn:CogComp:id:255;What animal has the biggest eyes ?;Species
urn:CogComp:id:4456;Who 's the only president buried in Washington;Agent
urn:CogComp:id:1581;When did Aldous Huxley write , `` Brave New World '' ?;DateTime
urn:CogComp:id:2956;What according to the Kinsey Institute , is the sexual preference of four percent of American males ?;String
urn:CogComp:id:924;What tragedy befell the city of Dogtown in 1899 ?;Event
urn:CogComp:id:4377;What North American city boasts the biggest Polish population ?;Place
urn:CogComp:id:2508;What disease did August von Wassermann develop a specific test for in 196 ?;Disease
urn:CogComp:id:3775;What program do I need to run a .tbk file ?;Work
urn:CogComp:id:4136;What U.S. Government agency registers trademarks ?;Agent
urn:CogComp:id:2779;What are the residents of the island of Lesbos called ?;Agent
urn:CogComp:id:539;In What city or state do the most gay men live in ?;Number
urn:CogComp:id:2745;What is the name of the brilliant British economist behind its creation ?;Agent
urn:CogComp:id:4446;Who loved Flash Gordon besides Dale ?;Agent
urn:CogComp:id:4517;What 's men 's par on a 455-yard golf hole ?;Number
urn:CogComp:id:1145;What woman has carried the most multiple births , twins , triplets , etc. , ?;Agent
urn:CogComp:id:667;What color were their horses ?;Colour
urn:CogComp:id:3019;What are the requirements for becoming a citizen of Australia ?;String
urn:CogComp:id:357;What crop failure caused the Irish Famine ?;Food
urn:CogComp:id:2831;What two Japanese cities are spelled with the letters K , O , O , T and Y ?;Place
urn:CogComp:id:2783;What international amateur sports spectacle was first telecast in 1956 ?;Activity
urn:CogComp:id:1353;What state 's home to the Buffalo Bill Historical Center ?;Place
urn:CogComp:id:470;Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?;Agent
urn:CogComp:id:2703;What 's a perfect score in a gymnastics exercise ?;Number
urn:CogComp:id:3330;When did Mount St. Helens last erupt ?;DateTime
urn:CogComp:id:3637;What basketball player is credited with 23 , 924 rebounds ?;Agent
urn:CogComp:id:1396;What is the latitude and longitude of El Paso , Texas ?;Number
urn:CogComp:id:3584;What feminist wrote Sexual Politics and Flying ?;Agent
urn:CogComp:id:4434;When did the original Howdy Doody show go off the air ?;DateTime
urn:CogComp:id:3376;Who was the first Russian astronaut to walk in space ?;Agent
urn:CogComp:id:1256;What does the name Kelly mean ?;String
urn:CogComp:id:3512;What do Hank Aaron , Jimmy Stewart , and Howard K. Smith have in common ?;String
urn:CogComp:id:1250;What continent is Bolivia on ?;Number
urn:CogComp:id:4748;Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?;Agent
urn:CogComp:id:4298;What is the origin of the word `` Teddy bear '' ?;String
urn:CogComp:id:3284;Name a country that is developing a magnetic levitation railway system ?;Place
urn:CogComp:id:2933;What is home banking ?;String
urn:CogComp:id:4175;What 's distinctive about a palmiped 's feet ?;String
urn:CogComp:id:1852;What 's the official language of Algeria ?;Language
urn:CogComp:id:4810;What do you call a section of your finger from one joint to another ?;TopicalConcept
urn:CogComp:id:2105;Who wrote the book , `` The Grinch Who Stole Christmas '' ?;Agent
urn:CogComp:id:133;What athlete makes the most money from sports merchandise sales ?;Agent
urn:CogComp:id:928;What is Candlemas Day ?;String
urn:CogComp:id:823;How many Gutenberg Bibles are there ?;Number
urn:CogComp:id:4489;What is yohimbine ?;String
urn:CogComp:id:1531;What wheel did Blaise Pascal invent in a search for perpetual motion ?;Number
urn:CogComp:id:1214;What is Bill Gross 's email address ?;Number
urn:CogComp:id:504;Name a film in which Jude Law acted .;Work
urn:CogComp:id:4285;What is a fear of robbers ?;Disease
urn:CogComp:id:1996;Who played for the Chicago Bears , Houston Oilers and Oakland Raiders in a 26-year pro football career ?;Agent
urn:CogComp:id:3072;Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?;Work
urn:CogComp:id:1958;Who wrote ` Hamlet ' ?;Agent
urn:CogComp:id:1384;What book did Aaron Hass write ?;Work
urn:CogComp:id:894;What auto race was Wilbur Reed the first to win three times ?;Activity
urn:CogComp:id:455;What household facility contains a float ball , ballcock , and overflow tube ?;Number
urn:CogComp:id:4580;What are the unemployment statistics for the years 1965 and 1990 ?;Number
urn:CogComp:id:3709;What is the name of the highest mountain in Africa ?;Place
urn:CogComp:id:4563;What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?;Agent
urn:CogComp:id:4268;How many objects orbit the Earth ?;Number
urn:CogComp:id:3522;What is `` the computer for the rest of us '' ?;String
urn:CogComp:id:4134;When was the last major eruption of Mount St. Helens ?;DateTime
urn:CogComp:id:3602;What kind of habitat does the scorpion live in ?;Number
urn:CogComp:id:713;Who fired Maria Ybarra from her position in San Diego council ?;Agent
urn:CogComp:id:4186;What is object-oriented design ?;String
urn:CogComp:id:2214;Where is Kings Canyon ?;Number
urn:CogComp:id:2923;What is the difference between a classical and an acoustic guitar ?;String
urn:CogComp:id:1810;Where did Freidreich Wilhelm Ludwig Leichhardt , Prussian born explorer , go to school ?;Number
urn:CogComp:id:3486;What occupation has the highest divorce rate ?;String
urn:CogComp:id:3141;What should you do for an ankle sprain ?;String
urn:CogComp:id:1827;Who directed The Wild Bunch ?;Agent
urn:CogComp:id:1155;What do the letters ZIP stand for in the phrase `` ZIP code '' ?;String
urn:CogComp:id:1324;What 2th-century fictional character attends Pencey Prep School ?;Agent
urn:CogComp:id:4312;When was the Big Thompson flood ?;DateTime
urn:CogComp:id:510;What does a chairbound basophobic fear ?;Number
urn:CogComp:id:1680;What stringed weapon fires a bolt ?;Number
urn:CogComp:id:499;What is viscosity ?;String
urn:CogComp:id:4482;What kind of creatures are black , yellow , and brown bullheads ?;Species
urn:CogComp:id:1856;What foods contain the most protein ?;Food
urn:CogComp:id:1388;Which Vietnamese terrorist is now a UN delegate in Doonesbury ?;Agent
urn:CogComp:id:3719;What are the four most widely-used languages in North America ?;Language
urn:CogComp:id:2386;Who is the sexiest women in the world ?;Agent
urn:CogComp:id:3236;Who wrote the Bible ?;Agent
urn:CogComp:id:1540;What is the largest variety of cactus ?;String
urn:CogComp:id:1217;What animals can live the longest without food ?;Species
urn:CogComp:id:2681;What is the fine for having a dog on a beach ?;Number
urn:CogComp:id:2993;How far is Yaroslavl from Moscow ?;Number
urn:CogComp:id:1191;What 's the second-lightest element ?;ChemicalSubstance
urn:CogComp:id:1542;What did Aaron Hass write ?;Work
urn:CogComp:id:3301;What is the definition of the Scrabble word ` syzygy ' ?;String
urn:CogComp:id:3324;What exactly is radiation ?;String
urn:CogComp:id:2539;What was the alternate to VHS ?;Number
urn:CogComp:id:953;How many James Bond novels are there ?;Number
urn:CogComp:id:4330;What card game derived its name from biritch , or Russian Whist ?;Activity
urn:CogComp:id:732;What is Mississippi 's state animal ?;Species
urn:CogComp:id:1156;Which Bourbon king was restored to the French throne during Napoleon 's abdication ?;Agent
urn:CogComp:id:3294;Independent silversmith 's account for what percentage of silver production ?;Number
urn:CogComp:id:2982;What is the best online games site ?;Number
urn:CogComp:id:2156;What is the abbreviated term used for the National Bureau of Investigation ?;String
urn:CogComp:id:1062;Where can I find a list of all the companies in America that offer a direct stock purchase plan ?;Number
urn:CogComp:id:2616;What do goldfish lose if kept in dimly-lit or running water ?;Number
urn:CogComp:id:1167;What was a Mae West on a World War II battleship ?;String
urn:CogComp:id:3222;What two vessels fought the first sea battle between iron-covered ships ?;MeanOfTransportation
urn:CogComp:id:3636;What school does Tom attend in Tom Brown 's School Days ?;Agent
urn:CogComp:id:2938;How long does James Bond like his eggs boiled ?;Number
urn:CogComp:id:3140;What country borders Denmark to the south ?;Place
urn:CogComp:id:143;What is the busiest air travel season ?;DateTime
urn:CogComp:id:3577;What is the definition of a witch ?;String
urn:CogComp:id:2782;What baseball great plugged Mr. Coffee ?;Agent
urn:CogComp:id:717;What city is the setting for Puccini 's opera La Boheme ?;Place
urn:CogComp:id:1819;What does Tiffany mean ?;String
urn:CogComp:id:2502;What happens to the female body with lack of sleep and food ?;String
urn:CogComp:id:4360;What do river otters eat ?;Food
urn:CogComp:id:4171;What king boycotted Prince Charles 's wedding ?;Agent
urn:CogComp:id:395;What does G.M.T. stand for ?;String
urn:CogComp:id:4777;What is the Islamic equivalent of the Red Cross ?;TopicalConcept
urn:CogComp:id:1365;How many years old is Benny Carter ?;Number
urn:CogComp:id:4504;How many hummingbird eggs could fit in one ostrich egg ?;Number
urn:CogComp:id:595;How many quarters equal a pound ?;Number
urn:CogComp:id:3952;What Scottish poet penned To a Mouse and To a Louse ?;Agent
urn:CogComp:id:2914;What country would you visit to ski in the Dolomites ?;Place
urn:CogComp:id:2326;Who invented the Wonderbra ?;Agent
urn:CogComp:id:3766;What is a `` False Moon '' ?;String
urn:CogComp:id:3440;What joins white wine to put the spritz in a Spritzer ?;Food
urn:CogComp:id:3851;Who discovered imaginary numbers ?;Agent
urn:CogComp:id:4132;Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?;Agent
urn:CogComp:id:4537;Define Spumante .;String
urn:CogComp:id:2143;What 's the meaning of the zoological term ruminant ?;String
urn:CogComp:id:1571;What is the horsepower of the shuttle boosters ?;Number
urn:CogComp:id:4079;Who shot Lee Harvey Oswald ?;Agent
urn:CogComp:id:1122;What does Las Vegas mean ?;String
urn:CogComp:id:2786;Where is Mile High Stadium ?;Number
urn:CogComp:id:2967;What Italian city of 155 were Leonardo da Vinci , Michaelangelo , and Machiavelli all working in ?;Place
urn:CogComp:id:2504;How many warmup pitches does a reliever get coming into a baseball game ?;Number
urn:CogComp:id:3465;What does it take to be a hero ?;Number
urn:CogComp:id:675;How many pairs of legs does a lobster have ?;Number
urn:CogComp:id:2808;What are the best ways to improve employee morale at low cost ?;TopicalConcept
urn:CogComp:id:3348;What is the best-selling television soundtrack of all time ?;Work
urn:CogComp:id:728;In what year did Ireland elect its first woman president ?;DateTime
urn:CogComp:id:412;What is the speed of the Mississippi River ?;Number
urn:CogComp:id:3146;Where do you find the answers for all these questions ?;Number
urn:CogComp:id:1516;What is the definition of ` graphic details ' ?;String
urn:CogComp:id:825;What astronomical phenomenon takes place in Jan. 1999 ?;Event
urn:CogComp:id:3267;What is a serigraph ?;String
urn:CogComp:id:3974;What is a `` node '' in computer terms ?;String
urn:CogComp:id:616;Where is the Kentucky Horse Park located ?;Number
urn:CogComp:id:114;What is a transistor ?;String
urn:CogComp:id:417;What film or films has Jude Law appeared in ?;Work
urn:CogComp:id:3069;What prison is found in Ossining , New York ?;Number
urn:CogComp:id:1625;What song did Patti Page set people dancing to in 1950 ?;Work
urn:CogComp:id:4888;How many propellers helped power the plane the Wright brothers flew into history ?;Number
urn:CogComp:id:4185;Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?;Agent
urn:CogComp:id:2896;What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?;Agent
urn:CogComp:id:4615;What soft drink held a national flavor poll in 1967 ?;Food
