experiment,label,classLabel
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the things for which the relatives of Mrunalini Kunte are known?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What acts and artists are associated with people who have worked with Divertis?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who edited  British Gazette ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which company has developed games whose music is done by Gerard Marino?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who all have developed softwares for Unix Like OSes?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the notableworks of Russell T Davies?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the companies operating in Australia?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In which countries is coconut used as a food ingredient?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the co-founder of the record labels which have one of the founder as Chris DuBois ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Directors of which movies are buried in Ronda?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the debut team of the baseball player who born in Houston.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me the sitcoms where Eliza Schneider and Isaac Hayes gave voice?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who are the players whose current clubs have Ferran Soriano as chairman?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some parties which have people from Mangalore as a member?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which key perosn of the Elders is also the president of united World College ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the largest city in the county where there is a Cy-Fair High School.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,To which country does Peter Blay owe his allegiance?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which employer of Michael M. Sears is also the producer of Delta III ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which tenant of New Sanno Hotel is the military branch of the Gary Holder-Winfield ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the director of The Adventures of mimi ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some party leaders of the parties which have had a seat in Berlin?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name all the soccer players who played in a under 18 club for La Liga?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List sports managers who managed Middlesbrough F.C. and England national under-21 football team?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the name of the artist which worked on the subsequent work of Ella Loves Cole ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the common ideology followed by Katyayana and Palang Dharma Party ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"The players born in Bellaire, Ohio have played for which team?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the birth name  of Putri Raemawasti ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What award has been awarded to both Dion Beebe and Charles LeMaire?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the head coach of the teams in Middlesbrough FC?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What state was Cyrus Mann born in, and has the famous Downriver ?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which companys cars are assembled in Colombia?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is a religious figure titled superior general?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which company owns Sony bank ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who was the United States president who also served as a governor of Indiana Territory?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who directed The Haunted House ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which cloud platform of Google cloud connect also provides services to 21Vianet ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the people who were born in Gelnhausen and graduated from Pepperdine University?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,To which uni. did  sidney c patridge and cyril hume both once went?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Musical artists who are associated with Ren & Angela were born where ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What religion do the Wickramabahu Centeral College and Neungin High School both follow?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the office holder whose constituency is Haight-Ashbury?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who started at the pole position in both 1997 canadian grand prix and the 94 spanish one?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the mascot of the rival school of Sullivan Central High?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who founded the Not on our Watch NGO?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the debut team of Dan Otero ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who designed the language integrated query?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,who are starring in the movies written by Mark Sandrich ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some famous veterinary physicians known for?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"List the employments of people who died in Tampa, Florida.",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the movies edited by Julian Doyle in which music was composed by Geoffrey Brugon ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the political party of the person succeeded by A.K. Singh?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,To which nation did David Animle Hanses owe his allegiance?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the loocation of Lekh Castle which is also the location of SamurAbsheron channel ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where was Special 26 recorded ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the movie who has screenplay by Akiva Goldsman and is edited by Mark Stevens ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who are the producers of the movies  which has music by Gary Chang ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the tenants of MAsterCard center wich is also the draft team of Antoine Bibeau?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the party of the politicians whose children is Sanjay Gandhi ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the children of the person who is the star of The Weathered Underground ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,People in the royal Thai army follow which religion?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the alma mater of the actors of The God Who Wasnt There ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List some musicians associated with famous guitar players?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the airlines whose hub airport is operated by the Los Angeles World Airports?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many people have worked for teams chaired by Patricia Amorim?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many cities are close to Lake Victoria?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many cities are around the sea in which the the fig tree bay meets?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many developers were involved in creating games whose score is composed by Gerard Marino?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of religions followed by BJP members.,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many different songwriters have had their songs recorded in London?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,From how many different places have people gone to the Harward Medical School?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the water bodies that flow into the North Sea?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many important works have been done by Russel Davies?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many golf players are there in Arizona State Sun Devils ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,For how many citiess teams did David Bowens play?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In how many places are Marjas found?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many politicians are there from the city of Ganges?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many TV shows are similar to the ones belonging to fantasy genre?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many things are produced by companies located in Tehran?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the affiliations of International Union of Anarchists?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many people are there whose children died in Indiana?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of important works done by the writers of The Second Coming?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of professions in which someone who has suicided worked?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of battles fought by the military person involved in Morocco ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me a count of royalties buried in Rome ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of characters in Batman Live?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count all the different purposes followed by the different NGOs.,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many people have led agencies in German occupied Europe?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"How many home stadium are there, of the soccer club seasons whose chairman is Merritt Paulson?",NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many movies are distributed by Cinema International Corporation?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,From how many different institutes have the members of Judge Advocate Generals Corps graduated?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Muhammad Yunus has won how many awards?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of software whose programming language is C++ and operating system is Microsoft Windows?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many shows belong to the network one of whose sister station is Cartoonite?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,how many companies are located in a spanish speaking region?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many television shows have  Fox Broadcasting Company as their channel?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me the count of all the names of characters created by Frank Miller,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many bacterias are there whose division is Firmicutes?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many movies music composers are associated with Demis Roussos ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count everyone who studied at an institute which are in Suburbs?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many books are written by the author who is famous for Novelas Ejemplares?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Ricky Gervais is the executive producer of the series having how many fictional characters?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Cable stayed bridges have been used to cross over how many things?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In how many different places have people beatified by Pope Pius X died?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many things are written in C++?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many kinds of games can be played on the Amiga?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many pole drivers have been there in grand prixes where first driver was Damon Hill?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many religions are followed by the group whose architectural style can be seen on Sanggar Agung?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of region of AN/FSQ-7 Combat Direction Central?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many ideologies do the political party of Boonchu Rojanastien hold?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many cars are similar to the ones assembled in the Jefferson North Assembly?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many awards have been given to the founder of Grameen Bank?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of religions followed by the alumini of Ananda College.,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many companies were started in the states?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the tenants of MasterCard Centre?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Count the units garrisoned at Arlington County, Virginia.",NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many genres of games can I find on the commodore CDTV?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many relatives are there of people fought in the Battle of the Bulge?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many movies have been directed by Orson Welles ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many things are crossed over by bridges which can carry cars?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In how many states can one find Burr Tuss kind of bridges?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the PhD students whose thesis are supervised by National Medal of Science winners?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many things are made by companies who produce mass media articles?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me the total number of television shows whose theme music composer is Julian Gingell and created by  Simon Fuller?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many cities are around the sea into which the aegean sea flows?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,For how many other teams have the members of Atlant Moscow Oblast played?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the movies in Swedish language?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many universities are there whose countrys capital is Oslo?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many artists have their works in the Sao Paolo Museum of Art?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the total number of cast member of the television shows whose actress is Joey McIntyre?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me the total number of employer of the engineers whose one of the employer is McDonnell Aircraft ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the key people of the Clinton Foundation?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many developers have games where I can hear Lightning McQueen?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many other battles have the military person fought whose one of the battles is World War II ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"For how many PMs did the politician work, whose successor was Kingsley Wood?",NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me the total number of membership of the organisations which have memebers as  Azerbaijan?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many movies have a screenplay located in the States?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the total number  of hometown of the gymnasts whose one of the hometown in Russia ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What is the total number of awards whose presenters headquarters is Beverly Hills, California?",NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many record labels publish works of Jazz fusion?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many people have fought wars where Arthur St. Clair was a commander?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number teams which have  former ice hockey players which also included American Hockey League ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many apes are there?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In how many places has Don R. Berlin worked?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,For how many movies are there whose musicians home town is in Volos ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many other home stadium are there of the soccer club whose home stadium is Luzhniki Stadium ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the total number of academic discipline of the journals whose one of the academic discipline is Neuroimaging ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many people used to play in the youthclub of FC Barcelona?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the writers whose work has been played in NY?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of writers whose singles are recorded in Miami?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the  total number of mammals whose phylum is Chordate and order (taxonomy) is Diprotodontia?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count all the ethinic group who speaks language which belongs to Anglo-Frisian language family ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Members of how many political parties have died in Delhi?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the battles fought by Raoul Magrin-Vernerey?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many people hold important positions alongwith Donna Shalala?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count all the stateless people,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of other destinations of the airlines whose one of the destinations is Mediterranean Sea?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many members are there in the European Go Federation?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of musical work which were sold by Sony Music?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many religions are followed amongst the people whove worked in the Korean army?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many fictional characters are there in a series in which Craig Robinson acted?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many fictional characters were humans?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many rivers start in an English speaking country?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of participant in conflict of SFOR?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many TV shows networks are headquarterd in NY?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Music of how many things has been given by Akira Ifukube?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many soccer manager have been in the Spain nation football team?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Total number of places where people drafted in the detroit pistons have died?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of other tenant of the stadia whose one of the tenant is Raptors 905?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many albums did the maker of The Band produce?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In how many places are the tombs of people who died in Connecticut Colony?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the total number of other combatant of the military conflicts whose combatant is Choctaw?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many bands collaborated with artists who signed up with EMI?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of families of the Animal kingdom.,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many TV shows are of the company which are of company which is a subsidiary of Big  Ticket Entertainment ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many teams have rented stadiums in Canada?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many different people own the Timeform award winners?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What is the number of occupation of the people who died in tampa bay, florida?",NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of sports team members  which have player named Matt Williams ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many artists have collaborated with famous guitar players?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many politicians live in India?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many religions are followed by organizations which are internationally known as the muslim brotherhood?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count the number of things people who know linguistics are known for ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many religions are practiced by diplomats?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Count everyone who lives in a place where Indian English is an official language ?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,How many subjects are covered in the publications of Doubleday?,NUM
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Annie Leibovitz do the cover of The Road Ahead?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Lucrezia Tornabuoni the mother of Lorenzo de Medici?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Mauritius follow a parliamentary republic?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is William H Blanchard buried in Colorado?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is morrissey in the smiths?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,does the US navy have the structure of command of us department of defence?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is the Hyundai Lavita assembled in Kulim?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did the New Way party merge in the One Israel party?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Ford own the Ford Kansas Assembly plant?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Latin the official language of Sovereign Military Order of Malta?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Maria Sharapova the silver medalist of Tennis at the 2012 Summer Olympics  Womens singles?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Charles Drummond Ellis a doctoral student of James Chadwick?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Queen Latifah in the U.N.I.T.Y. group?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Anne Hidalgo the mayor of Paris?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Pittsburgh Steelers the former team of Marv McFadden?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is the Vadodara railway junction onwed by Indian Railway Ministry?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Essex the Ceremonial County of West Tilbury?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was True Grit a novel of the western genre?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Stanlee write the Tales of Suspense?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does the US route 281 have a junction at San Antonio?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,is blue lagoon island a part of the bahamas achipelago?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Peter Piper Pizza in the pizza industry?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Seattle the Ship builder of USS Marmora (IX-189)?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Tirana the largest city of Albania?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was John Boehner the winner of the US House of Representatives elections in Ohio in 2010?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Timothy Morton study Buddhism?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was John muir one of the first to ascend a mountain on Mt hoffmann?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Alexandre Tichonov study at the Moscow university?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Elton John a chairman of a Watford FC Season?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Raymond Picard take birth in Paris?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Cliff Burton in Metallica?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Morrissey a member of the Smiths?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Amharic the official language of Ethiopia?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Heinrich Himmler ever a commanders of Army Group Oberrhein?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is semnani one of the languages spoken in Iran?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Bakers Dozen Donuts in the coffee industry?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does StandBy records distribute via Sony?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Nikolai Morozov the former coach of Stanislav Morozov?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did John Byrne create Emma Frost?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was andy warhol a part of Pop Art movement?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Kevin Rudd the PM of Julia Gillard?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Faa International Airport serve tahiti too?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Marshall Arisman the cover artist in american psycho?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?",BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Umkhonto we Sizwe had Nelson Mandela as a commander?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Chicago own the Monroe Station?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Egyptian Arabic belong to the Central Semitic Languages family?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Cologny a neighbouring city of Geneva?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Brazilian jiu-jitsu the trainer of Nick Diaz?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Phillippe Cabot go to Columbia for studying?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Dan River flow into the Jordan Valley?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is the Hyundai Lavita assembled in Ulsan?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Bob Dylan write the lyrics of the times they are a changin?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Hyundai Lavita assembled in Malaysia?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Nick Jonas a member of the Jonas Brothers?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was James maker in the band Noko?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Timm Gunn guest in Sunrise (HIMYM)?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Mike Babcock the head coach of Toronto Maple Leafs?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Andrew Lincoln the narrator of Million Dollar Traders?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Jevan Snead play as Quarterback?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does Cascade Airways have a hub in Seattle?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Albert P Clark buried in Colorado?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Ombla originate in Croatia?,BOOL
