experiment,label,classLabel
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the narrator of The Price of Beauty ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which music band made Take Me There, and to which Tedd Riley was associated?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the largest city in the county where there is a Cy-Fair High School.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the producer of the device which is the operating system of Now TV  ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List few musical artist whose notable instruments are Ludwig Drums and  Remo?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Janaka Thissakuttiarachchi follows what religion, which once employed Atisa Srijnana too?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the players whose current clubs have Ferran Soriano as chairman?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which key perosn of the Elders is also the president of united World College ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,For a position in which institution were both Jack Ryan and Robert sarvis both appointed?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who has composed songs produced by Terry Melcher?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who operates Liverpool Playhouse ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which series does Lost special belong to ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What kind of games are made by Interplay Entertainment?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the nicknames given to the characters of The Wolves of the Mercy Falls?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who debuted their career in a team coached by Chip Kelly?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Name the river with source country in Zambia and source region as North-Western Province, Zambia?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which places do companies founded in Newcastle operate?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which nation did David Animle Hanses owe his allegiance?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,People in the royal Thai army follow which religion?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the producers of the movies  which has music by Gary Chang ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which uni. did  sidney c patridge and cyril hume both once went?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the debut team of the baseball player who born in Houston.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was Special 26 recorded ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who directed The Haunted House ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which time zone is Pong Pha?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which sports are played in schools affiliated with the Harvest Christian Center?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the common ideology followed by Katyayana and Palang Dharma Party ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"The players born in Bellaire, Ohio have played for which team?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List some musicians associated with famous guitar players?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the alma mater of the actors of The God Who Wasnt There ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which companys cars are assembled in Colombia?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the airlines whose hub airport is operated by the Los Angeles World Airports?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some cities which have a Ferris wheel?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movie who has screenplay by Akiva Goldsman and is edited by Mark Stevens ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the award which have been won by both Charles LeMaire and Nick Park ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the maker of the engine of Ford F-Series first generation ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the religious affiliation of Neungin High School?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me the sitcoms where Eliza Schneider and Isaac Hayes gave voice?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the owner of the South end ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the colour of Xocolatlite ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the office holder with successor as Adrian A Basora and child as Lori Black ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which political party of Chandra Shekhar is also the political party of Datl Satyanarayana Raju ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Directors of which movies are buried in Ronda?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the political party of the person succeeded by A.K. Singh?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the loocation of Lekh Castle which is also the location of SamurAbsheron channel ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the birthplace of Adugna Deyas and the place where Fiq is located?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the head coach of the teams in Middlesbrough FC?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,The president who was in office when Lee Hyun Jae was the PM followed which religion?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which cloud platform of Google cloud connect also provides services to 21Vianet ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,what is the headquarters of Juan Dalmau Ramerez?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the office holder whose constituency is Haight-Ashbury?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who founded the Not on our Watch NGO?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the name of the artist which worked on the subsequent work of Ella Loves Cole ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the common nationality of Georgina Theodora Wood and akwasi Oppong Fosu ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,For whom did Michael Springer palyed for which is also had a former student named Donald Brooks ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the leader name of the settlements whose governing body is Municipal council?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who designed the language integrated query?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the debut team of Dan Otero ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What religion do the Wickramabahu Centeral College and Neungin High School both follow?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who started at the pole position in both 1997 canadian grand prix and the 94 spanish one?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movie written by Monty Python and distributed by Cinema International Corporation ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who designed the bridge in Oddamavadi?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which child of Jack Ferguson became a Prime Minister?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the things whose mascots are from the class Eutheria?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who all are known to play the Gibson Guitar Corporation?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some famous veterinary physicians known for?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What state was Cyrus Mann born in, and has the famous Downriver ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which company owns Sony bank ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"List the employments of people who died in Tampa, Florida.",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is a religious figure titled superior general?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the mascot of the rival school of Sullivan Central High?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the partners of Kelly Brook?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the area of the broadcast network which has the affiliation with 9TV?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the birth name  of Putri Raemawasti ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What award has been awarded to both Dion Beebe and Charles LeMaire?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the companies operating in Australia?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is married to Gerard Piqu?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which countries is coconut used as a food ingredient?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the co-founder of the record labels which have one of the founder as Chris DuBois ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,who are starring in the movies written by Mark Sandrich ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was the United States president who also served as a governor of Indiana Territory?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the people who were born in Gelnhausen and graduated from Pepperdine University?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the tenants of MAsterCard center wich is also the draft team of Antoine Bibeau?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who edited  British Gazette ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Musical artists who are associated with Ren & Angela were born where ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which series was written by Eric Jendresen and John Orloff?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which city can I find both the office of Elasticsearch and the Yellow Claw DJ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the party of the politicians whose children is Sanjay Gandhi ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many things are written in C++?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of characters in Batman Live?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In how many different places have people beatified by Pope Pius X died?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many religions are followed by the group whose architectural style can be seen on Sanggar Agung?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many ideologies do the political party of Boonchu Rojanastien hold?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many people have led agencies in German occupied Europe?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many television shows have  Fox Broadcasting Company as their channel?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many movies are distributed by Cinema International Corporation?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count everyone who studied at an institute which are in Suburbs?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many awards have been given to the founder of Grameen Bank?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many other battles have the military person fought whose one of the battles is World War II ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many companies were started in the states?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of important works done by the writers of The Second Coming?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Members of how many political parties have died in Delhi?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many cities are around the sea in which the the fig tree bay meets?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of other tenant of the stadia whose one of the tenant is Raptors 905?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many people are there whose children died in Indiana?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,For how many other teams have the members of Atlant Moscow Oblast played?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many pole drivers have been there in grand prixes where first driver was Damon Hill?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,For how many citiess teams did David Bowens play?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Count the units garrisoned at Arlington County, Virginia.",NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,how many companies are located in a spanish speaking region?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,From how many different institutes have the members of Judge Advocate Generals Corps graduated?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Muhammad Yunus has won how many awards?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many golf players are there in Arizona State Sun Devils ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of religions followed by the alumini of Ananda College.,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of software whose programming language is C++ and operating system is Microsoft Windows?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of professions in which someone who has suicided worked?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many cars are similar to the ones assembled in the Jefferson North Assembly?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of region of AN/FSQ-7 Combat Direction Central?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many books are written by the author who is famous for Novelas Ejemplares?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me the count of all the names of characters created by Frank Miller,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many bacterias are there whose division is Firmicutes?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many shows belong to the network one of whose sister station is Cartoonite?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,From how many different places have people gone to the Harward Medical School?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many people used to play in the youthclub of FC Barcelona?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many artists have their works in the Sao Paolo Museum of Art?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me the total number of membership of the organisations which have memebers as  Azerbaijan?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"How many home stadium are there, of the soccer club seasons whose chairman is Merritt Paulson?",NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many important works have been done by Russel Davies?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count all the ethinic group who speaks language which belongs to Anglo-Frisian language family ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many bands collaborated with artists who signed up with EMI?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many people hold important positions alongwith Donna Shalala?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many TV shows are of the company which are of company which is a subsidiary of Big  Ticket Entertainment ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the writers whose work has been played in NY?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many soccer manager have been in the Spain nation football team?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In how many places are the tombs of people who died in Connecticut Colony?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of writers whose singles are recorded in Miami?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of musical work which were sold by Sony Music?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many universities are there whose countrys capital is Oslo?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,For how many movies are there whose musicians home town is in Volos ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Music of how many things has been given by Akira Ifukube?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number teams which have  former ice hockey players which also included American Hockey League ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of battles fought by the military person involved in Morocco ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many people have fought wars where Arthur St. Clair was a commander?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many religions are followed amongst the people whove worked in the Korean army?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many other home stadium are there of the soccer club whose home stadium is Luzhniki Stadium ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many movies have been directed by Orson Welles ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many things are crossed over by bridges which can carry cars?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me the total number of television shows whose theme music composer is Julian Gingell and created by  Simon Fuller?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of participant in conflict of SFOR?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many cities are around the sea into which the aegean sea flows?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of families of the Animal kingdom.,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of other destinations of the airlines whose one of the destinations is Mediterranean Sea?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Cable stayed bridges have been used to cross over how many things?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the total number of academic discipline of the journals whose one of the academic discipline is Neuroimaging ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the movies in Swedish language?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Ricky Gervais is the executive producer of the series having how many fictional characters?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the tenants of MasterCard Centre?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In how many places are Marjas found?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count all the different purposes followed by the different NGOs.,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of religions followed by BJP members.,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me a count of royalties buried in Rome ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the  total number of mammals whose phylum is Chordate and order (taxonomy) is Diprotodontia?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many different songwriters have had their songs recorded in London?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many movies music composers are associated with Demis Roussos ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many fictional characters are there in a series in which Craig Robinson acted?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the total number of other combatant of the military conflicts whose combatant is Choctaw?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many record labels publish works of Jazz fusion?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many developers have games where I can hear Lightning McQueen?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of sports team members  which have player named Matt Williams ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me the total number of employer of the engineers whose one of the employer is McDonnell Aircraft ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"For how many PMs did the politician work, whose successor was Kingsley Wood?",NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the affiliations of International Union of Anarchists?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the total number of cast member of the television shows whose actress is Joey McIntyre?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the PhD students whose thesis are supervised by National Medal of Science winners?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many teams have rented stadiums in Canada?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many different people own the Timeform award winners?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the total number  of hometown of the gymnasts whose one of the hometown in Russia ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many cities are close to Lake Victoria?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many people have worked for teams chaired by Patricia Amorim?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many politicians are there from the city of Ganges?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many relatives are there of people fought in the Battle of the Bulge?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many genres of games can I find on the commodore CDTV?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many kinds of games can be played on the Amiga?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many things are produced by companies located in Tehran?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many developers were involved in creating games whose score is composed by Gerard Marino?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the water bodies that flow into the North Sea?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Total number of places where people drafted in the detroit pistons have died?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many TV shows are similar to the ones belonging to fantasy genre?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many things are made by companies who produce mass media articles?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is the total number of awards whose presenters headquarters is Beverly Hills, California?",NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many apes are there?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many religions are practiced by diplomats?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many artists have collaborated with famous guitar players?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count everyone who lives in a place where Indian English is an official language ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the key people of the Clinton Foundation?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In how many states can one find Burr Tuss kind of bridges?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In how many places has Don R. Berlin worked?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many movies have a screenplay located in the States?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many members are there in the European Go Federation?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many rivers start in an English speaking country?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the battles fought by Raoul Magrin-Vernerey?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many albums did the maker of The Band produce?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many subjects are covered in the publications of Doubleday?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many TV shows networks are headquarterd in NY?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many fictional characters were humans?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many politicians live in India?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How many religions are followed by organizations which are internationally known as the muslim brotherhood?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count the number of things people who know linguistics are known for ?,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Count all the stateless people,NUM
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Stanlee write the Tales of Suspense?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does StandBy records distribute via Sony?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did John Byrne create Emma Frost?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Raymond Picard take birth in Paris?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does the Ontario International Airport serve the Inland Empire?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Phillippe Cabot go to Columbia for studying?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Alexandre Tichonov study at the Moscow university?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Jerry Rice study in Oktoc Mississippi?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does Chicago own the Monroe Station?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does Timothy Morton study Buddhism?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Does the St lawrence river start in Kingston, Ontario?",BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Annie Leibovitz do the cover of The Road Ahead?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does Ford own the Ford Kansas Assembly plant?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did the New Way party merge in the One Israel party?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Did Timm Gunn guest in Sunrise (HIMYM)?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does Cascade Airways have a hub in Seattle?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does the US route 281 have a junction at San Antonio?,BOOL
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Does AMC Gremlin have the Volkswagen engine?,BOOL
